id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
837866119|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441062
837866120|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441062
837866121|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441063
837866122|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441063
837866123|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441064
837866124|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441064
837866125|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441065
837866126|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441065
837866127|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441066
837866128|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441066
837866129|NCT00680186|OG000|Outcome|Dabigatran 150 mg|bid oral|258441067
837866130|NCT00680186|OG001|Outcome|Warfarin|PRN to maintain an INR of 2.0-3.0|258441067
837866603|NCT00680186|EG000|Reported Event|Dabigatran 150 mg|bid oral|
837866604|NCT00680186|EG001|Reported Event|Warfarin|PRN to maintain an INR of 2.0-3.0|
837866745|NCT00680186|FG000|Participant Flow|Dabigatran 150 mg|bid (twice daily) oral|
837866746|NCT00680186|FG001|Participant Flow|Warfarin|PRN (as needed) to maintain an INR (international normalised ratio) of 2.0-3.0|
837866893|NCT00680186|BG000|Baseline|Dabigatran 150 mg|bid oral|
837866894|NCT00680186|BG001|Baseline|Warfarin|PRN to maintain an INR of 2.0-3.0|
837866895|NCT00680186|BG002|Baseline|Total|Total of all reporting groups|
839455773|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918034
839455774|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918034
839455775|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918035
839455776|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918035
839455777|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918036
839455778|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918036
839455779|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918037
839455780|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918037
839455781|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918038
839455782|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918038
839455783|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918039
839455784|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918039
839455785|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918040
839455786|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918040
839455787|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918041
839455788|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918041
839455789|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918042
839455790|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918042
839455791|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918043
839455792|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918043
839455793|NCT03030235|OG000|Outcome|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|258918044
839455794|NCT03030235|OG001|Outcome|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|258918044
839456124|NCT03030235|EG000|Reported Event|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|
839456125|NCT03030235|EG001|Reported Event|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|
839456294|NCT03030235|FG000|Participant Flow|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|
839456295|NCT03030235|FG001|Participant Flow|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|
839456502|NCT03030235|BG000|Baseline|Dapagliflozin|"Dapagliflozin 10 mg oral tablet, once daily, for 12 weeks~Dapagliflozin 10Mg Oral Tablet: Dapagliflozin 10Mg Oral Tablet"|
839456503|NCT03030235|BG001|Baseline|Placebo|"Dapagliflozin matching placebo oral tablet, once daily, for 12 weeks~Dapagliflozin matching placebo: Dapagliflozin matching placebo"|
839456504|NCT03030235|BG002|Baseline|Total|Total of all reporting groups|
838133022|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2.~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520499
838133023|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520499
838133024|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520500
838133025|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520500
838133026|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2.~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520501
838133027|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520501
838133028|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2 Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520502
838133029|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520502
838133030|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2 Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520503
838133031|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520503
838133032|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520504
838133033|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520504
838133034|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520505
838133035|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520505
838133036|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520506
838133037|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520506
838133038|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520507
838133039|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520507
838133040|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520508
838133041|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520508
838133042|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520509
838133043|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520509
838133044|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520510
838133045|NCT00643201|OG001|Outcome|Enoxaparin + Warfarin|"Enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until INR ≥2~warfarin: tablets, oral, dosing to target INR range between 2.0 - 3.0, once daily, 6 months~Placebo for apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by placebo for apixaban 5 mg tablets, twice daily, 6 months"|258520510
838133046|NCT00643201|OG000|Outcome|Apixaban|"Apixaban: tablets, oral, 10 mg tablets, twice daily, for 7 days followed by apixaban 5 mg, twice daily, 6 months~Placebo for enoxaparin: solution, subcutaneous, 1 mg/kg Q12h until sham INR ≥2~Placebo for warfarin: tablets, oral, dosing to target sham INR range between 2.0 - 3.0, once daily, 6 months"|258520511
